"link","nazwa","cena","marka","srednia_ocena","liczba_ocen","typ_produktu","skladniki","alergeny"
"https://www.hebe.pl/torriden-nawilzajacy-plyn-micelarny-400-ml-67495273.html","Nawilżajacy płyn micelarny",79.11,"Torriden",NA,NA,"Płyny do demakijażu","Purified Water, Butylene Glycol, Polyglyceryl-6 Caprylate, Isononyl Isononanoate, Panthenol, Sodium Hyaluronate, Hyaluronic Acid, Sodium Acetylated Hyaluronate, Hydroxypropyl Trimonium Hyaluronate, Hydrolyzed Sodium Hyaluronate, Sodium Hyaluronate Crosspolymer, Potassium Hyaluronate, Hydrolyzed Hyaluronic Acid, Hamamelis Virginiana (Witch Hazel) Extrac, Camellia Sinensis Leaf Extract, Chamomilla Recutita (Matricaria) Extract, Trehalose, Allantoin, Dipropylene Glycol, Polyglyceryl-6 Dicaprate, Dipotassium Glycyrrhizate, Hydroxyacetophenone, Polyglyceryl-4 Lauryl Ether, Hydroxyethyl Cellulose, 1, 2-Hexanediol, Xanthan Gum, Caprylyl Glycol, Disodium Edta, Malachite Extract","propylene glycol"
"https://www.hebe.pl/jumiso-nawilzajace-i-kojace-serum-do-twarzy-30-ml-69009275.html","Nawilżające i kojące serum do twarzy",75.99,"Jumiso",NA,NA,"Serum, esencje i ampułki","Centella Asiatica Extract, Aloe Barbadensis Leaf Extract, Propanediol, Water, Butylene Glycol, Methylpropanediol, Niacinamide, Glycerin, Madecassoside, Asiaticoside, Sodium Hyaluronate Crosspolymer, Hydrolyzed Hyaluronic Acid, Sodium Hyaluronate, Hydroxypropyltrimonium Hyaluronate, Hyaluronic Acid, Sodium Acetylated Hyaluronate, Hydrolyzed Glycosaminoglycans, Ceramide Np, Helianthus Annuus (Sunflower) Seed Oil, Camellia Japonica Seed Oil, Macadamia Ternifolia Seed Oil, Argania Spinosa Kernel Oil, Limnanthes Alba (Meadowfoam) Seed Oil, Chamaecyparis Obtusa Leaf Extract, Glycine, Serine, Glutamic Acid, Benzyl Glycol, Aspartic Acid, Leucine, Alanine, Lysine, Arginine, Tyrosine, Phenylalanine, Valine, Threonine, Proline, Isoleucine, Histidine, Methionine, Cysteine, Lactobacillus/Soybean Ferment Extract, Portulaca Oleracea Extract, Origanum Vulgare Leaf Extract, Cinnamomum Cassia Bark Extract, Salix Alba (Willow) Bark Extract, Scutellaria Baicalensis Root Extract, Diethoxyethyl Succinate, Spirulina Maxima Extract, Dipropylene Glycol, Raspberry Ketone, Caprylyl Glycol, Allantoin, Sodium Polyacryloyldimethyl Taurate, Glyceryl Acrylate/Acrylic Acid Copolymer, 1, 2-Hexanediol, Hydroxyethylcellulose, Hydrogenated Polydecene, Octyldodecanol, Hydrogenated Lecithin, Trideceth-10, Dipotassium Glycyrrhizate, Adenosine, Hydroxyacetophenone, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Ethylhexylglycerin, Disodium Edta","propylene glycol"
"https://www.hebe.pl/mezclar-podklad-w-kompakcie-nr-21-10-g-73506635.html","Podkład w kompakcie nr 21",119.9,"Mezclar",5,1,"Podkłady","Lactobacillus Ferment, Titanium Dioxide, Ethylhexyl Methoxycinnamate, Glycerin, Cyclopentasiloxane, C12-15 Alkyl Benzoate, Dipropylene Glycol, Cetyl Peg/Pppg-10/1 Die Methicone, Butylene Glycol Dicaprylate/Dicaprate, Diphenylsiloxyphenyl Trimethicone, Ethylhexyl Salicylate, Mica, 1, 2-Hexanediol, Niacinamide, Lauryl Peg-10 Tris(Trimethylsiloxy)Silylethyldimethicone, Octocrylene, Bis-Ethylhexyloxyphenolmethoxyphenyltriazine, Magnesium Sulfate, Polyphenyl Silsesquioxane, Yellow Iron Oxide, Disteadimonium Hectorite, Purified Water, Triethoxycaprylyl Silane, Aluminum Hydroxide, Red Iron Oxide, Black Iron Oxide, Ectoin, Glutathione, Caprylic/Capric Triglyceride, Fragrance, Adenosine, Disodium Edta, Butylene Glycol. Cole, Hydrogenated Lecithin, Panthenol, Benzyl Salicylate, Aminopropyl Dimethicone, Dimethicone, Lecithin, Phenylethyresorcinol, Silica, Polymethyl Silsesquioxane, Polyglyceryl-10 Oleate, Hydrocephalus Rollized Vegetable Protein, Maltodextrin, Xylityl Glucoside, Cetearyl Alcohol, Anhydroxylitol, Sunflower Seed Oil, Retinyl Palmitate, Stearic Acid, Polyglyceryl-10 Stearate, Xylitol, Fennel Seed Extract, Valerian Extract, Hydrolyzed Flax Extract, Rose of Provence Extract, Tocopheryl Acetate, Bifida Fermentation Filtrate, Lactococcus Fermentation Lysate, Streptococcus Thermophilus Fermentation, Glucose, Milk Protein Extract, Colostrum, Tocopherol, Alumina, Oat Kernel Protein, Green Tea Extract, Centella Asiatica Extract, Tea Tree Extract, Oxygen, Sodium Hyaluronate, Hydrolyzed Keratin, Atelocollagen, Desamido Collagen, Ceramide Np, Caprylyl Glycol, Hydrolyze. Deelastin, Sodium Ascorbyl Phosphate, Hydrolyzed Collagen, Arginine/Lysine Polypeptide, Collagen Extract, Ceramide Ns, Soluble Collagen, Cholesterol, Phytosphingosine, Collagen, Collagen Amino Acid, Acetylhexapeptide-8, Ceramide Ap, Ceramide As, Hyaluronic Acid, Hydrolyzed Hyaluronic Acid, Hydrolyzed Sodium Hyaluronate, Hydroxypropyl Trimonium Hyaluronate, Potassium Hyaluronate, Sodium Hyaluronate Ronate Crosspolymer, Biotin, Folic Acid, Lactoferrin, Procollagen, Pyridoxine, Pentylene Glycol, Cyanocobalamin, Sodium Acetylated Hyaluronate, Ceramide Eop, Linoleic Acid, Thiamine Hcl","fragrance, alcohol, propylene glycol"
"https://www.hebe.pl/the-potions-kojaca-esencja-do-twarzy-z-ekstraktem-z-bylicy-20-ml-60249989.html","Kojąca esencja do twarzy z ekstraktem z bylicy",46.72,"The Potions",NA,NA,"Toniki i hydrolaty","Artemisia Annua Extract, Water, Butylene Glycol, Pentylene Glycol.",NA
"https://www.hebe.pl/purito-chlodzaco-nawilzajacy-krem-zel-do-twarzy-80-ml-47366400.html","Chłodząco-nawilżający krem-żel do twarzy",83.38,"Purito",NA,NA,"Kremy do twarzy","Water, Butylene Glycol, Xylitol, Propanediol, Glycerin, Betaine, 2, 3-Butanediol, Squalane, Glyceryl Glucoside, Aloe Barbadensis Leaf Extract, Eucommia Ulmoides Bark Extrac, Anthemis Nobilis Flower Extract, Malachite Extract, Panthenol, Allantoin, Arginine, Sodium Acrylates Copolymer, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Cetearyl Olivate, Caprylyl Glycol, Lecithin, Sorbitan Olivate, Hydroxyacetophenone, Pentylene Glycol, Dipotassium Glycyrrhizate, Carbomer, Ethylhexylglycerin, 1, 2-Hexanediol, Disodium Edta",NA
"https://www.hebe.pl/ecobe-krem-nawilzajacy-do-twarzy-50-ml-67495290.html","Krem nawilżający do twarzy",79.92,"EcoBe",NA,NA,"Kremy do twarzy","Water, Glycerin, Butyrospermum Parkii (Shea) Butter, Cyclohexasiloxane, Cetyl Ethylhexanoate, Caprylic/Capric Triglyceride, Niacinamide, Cetyl Alcohol, Cetearyl Olivate, Polyglyceryl-3 Methylglucose Distearate, Cocos Nucifera (Coconut) Oil, Vinyl Dimethicone, Polypropylsilsesquioxane, Sorbitan Olivate, Stearyl Alcohol, Tromethamine, Carbomer, Butylene Glycol, Pentylene Glycol, Caprylyl Glycol, Glyceryl Stearate, Allantoin, Hydroxyacetophenone, Myristyl Alcohol, Dimethicone/Vinyl Dimethicone Crosspolymer, Panthenol, Ceramide Np, Adenosine, Lauryl Alcohol, Dipropylene Glycol, Disodium Edta, Hydrogenated Lecithin, Phytosphingosine, Gardenia Florida Fruit Extract, Dextrin, 1, 2-Hexanediol, Cholesterol, Ceramide Ns, Ceramide Ap, Ceramide As, Sodium Hyaluronate, Ceramide Eop","alcohol, propylene glycol"
"https://www.hebe.pl/orjena-zestaw-nawilzajaca-maska-w-plachcie-10x23-ml-1-opak.-58564033.html","Zestaw: nawilżająca maska w płachcie",35.91,"Orjena",NA,NA,"Maseczki","Water, Glycerin, Propylene Glycol, Butylene Glycol, Propanediol, Carborner, Disodium Edta, Xanthan Gum, Allantoin, Betaine, Chlorphenesin, Phenoxyethanol, Polysorbate 80, Triethanolamine, Sodium Hyaluronate, Sodium Hyaluronate Crosspolymer, Hyaluronic Acid(1000ppm), Hydrolyzed Sodium Hyaluronate, Patassium Hyaluronate, Fragrance.","fragrance, propylene glycol"
"https://www.hebe.pl/mixsoon-esencja-oczyszczajaca-do-twarzy-100-g-000000000000530945.html","Esencja oczyszczająca do twarzy",84.99,"Mixsoon",NA,NA,"Żele do mycia twarzy","Water/Aqua, Kaolin, Glycerin, Bentonite, Diglycerin, Propanediol, Zea Mays (Corn) Starch, 1, 2-Hexanediol, Quercus Acutissima Fruit Extract (10, 000ppm), Xanthan Gum, Polyglycerin-3, Centella Asiatica Leaf Extract, Sodium Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Polyisobutene, Ethylhexylglycerin, Quercus Acutissima Fruit Powder, Butylene Glycol, Methyl Diisopropyl Propionamide, Disodium Edta, Caprylyl/Capryl Glucoside, Sorbitan Oleate, Saccharide Hydrolysate, Illite, Centella Asiatica Extract, Sodium Hyaluronate, Montmorillonite, Artemisia Princeps Leaf Extract, Mentha Arvensis Extract, Viscum Album (Mistletoe) Leaf Extract, Hamamelis Virginiana (Witch Hazel) Extract, Hyaluronic Acid, Mentha Suaveolens Leaf Extract, Mentha Viridis (Spearmint) Extract, Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77492)",NA
"https://www.hebe.pl/farmstay-ampulka-do-twarzy-100-ml-000000000000433227.html","Ampułka do twarzy",99.99,"Farmstay",5,2,"Serum, esencje i ampułki","Aqua, 1, 2-Hexanediol, Sodium Hyaluronate, Ethylhexylglycerin",NA
"https://www.hebe.pl/kocostar-hydrozelowa-maska-na-usta-1-szt.-000000000000480651.html","Hydrożelowa maska na usta",18.99,"Kocostar",NA,NA,"Maseczki","Water/Aqua, Glycerin, Dipropylene Glycol, Chondrus Crispus Powder, Ceratonia Siliqua Gum, Xanthan Gum, Phenoxyethanol, Peg-60hydrogenated Castor Oil, Panthenol, Allantoin, Chlorphenesin, Ci 77491, Niacinamide, Butylene Glycol, Synthetic Fluorphlogopite, Agar, Cyamopsis Tetragonoloba (Guar) Gum, Fragrance/Parfum, Rosa Centifolia Flower Water, Calcium Lactate, Potassium Chloride, Glucose, Disodium Edta, Aloe Barbadensis Leaf Juice Powder, Sodium Hyaluronate, Hydrolyzed Collagen, Maltodextrin, Lactobacillus/Soybean Ferment Extract, Freesia Refracta Extract, Mentha Piperita (Peppermint) Leaf Extract, Chamomilla Recutita (Matricaria) Flower/Leaf Extract, Dioscorea Japonica Root Extract, Monarda Didyma Leaf Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Lavandula Angustifolia (Lavender) Extract, Tremella Fuciformis (Mushroom) Extract, Ethylhexylglycerin, Citronellol, Geraniol, Linalool","fragrance, propylene glycol"
"https://www.hebe.pl/orjena-zestaw-nawilzajaca-maska-w-plachcie-10x23-ml-1-opak.-58564025.html","Zestaw: nawilżająca maska w płachcie",35.91,"Orjena",NA,NA,"Maseczki","Water, Glycerin, Propylene Glycol, Methylpropanediol, Sodium Hyaluronate, Polysorbate 80, Phenoxyethanol, Carbomer, Triethanolamine, Allantoin, Betaine, Methylparaben, Xanthan Gum, Glycine Soja (Soybean) Seed Extract, Camellia Sinensis Leaf Extract, Centella Asiatica Extract, Hamamelis Virginiana (Witch Hazel) Extract, Chamomilla Recutita (Matricaria) Flower Extract, Rosa Centifolia Flower Extract, Disodium Edta, Fragrance.","fragrance, paraben, propylene glycol"
"https://www.hebe.pl/the-potions-zluszczajace-serum-do-twarzy-z-kwasami-aha-i-bha-30-ml-60249981.html","Złuszczające serum do twarzy z kwasami aha i bha",125.9,"The Potions",NA,NA,"Serum, esencje i ampułki","Water, Methylpropanediol, 1, 2-Hexanediol, Sodium Citrate, Betaine Salicylate (5, 000ppm), Mandelic Acid (5, 000ppm), Propanediol, Polyglyceryl-10 Laurate, Hydroxyethylcellulose, Allantoin, Dimethyl Sulfone, Sodium Hyaluronate, Butylene Glycol, Disodium Edta, Sodium Nitrate, Citric Acid(100ppm), Centella Asiatica Extract, Portulaca Oleracea Extract, Glyoxal, Chamomilla Recutita (Matricaria) Flower Extract, Vitex Agnus Castus Extract, Houttuynia Cordata Extract, Hydroxyacetophenone, Ethylhexylglycerin, Bacillus Ferment, Madecassoside",NA
"https://www.hebe.pl/iunik-nawilzajaco-rewitalizujacy-tonik-do-twarzy-200-ml-54532417.html","Nawilżająco-rewitalizujący tonik do twarzy",74.71,"iUNIK",NA,NA,"Toniki i hydrolaty","Rosa Damascena Flower Water, Galactomyces Ferment Filtrate, Butylene Glycol, Water, Glycerin, Glycereth-26, 1, 2-Hexanediol, Sodium Hyaluronate, Caprylyl Glycol, Allantoin, Punica Granatum Fruit Extract, Adenosine, Ficus Carica(Fig) Fruit Extract, Morus Alba Fruit Extract, Ginkgo Biloba Nut Extract, Ethylhexylglycerin, Rose Flower Oil, Pentylene Glycol, Aspalathus Linearis Extract, Glycyrrhiza Glabra (Licorice) Root Extract",NA
"https://www.hebe.pl/vt-cosmetics-zestaw-masek-ujedrniajacych-w-kapsulkach-10-szt.-1-opak.-57582695.html","Zestaw masek ujędrniających w kapsułkach",105.51,"VT Cosmetics",NA,NA,"Maseczki","Purified Water, Glycerin, Kaolin, Diglycerin, Bentonite, Butylene Glycol, Mung Bean Powder, Polyglyceryl-10 Behenate/Eicosadioate, Polyglyceryl-10 Stearate, Propanediol, Polyacrylate-13, 1, 2-Hexanediol, Titanium Dioxide, Cellulose, Cetearyl Alcohol, Walnut Fruit Bark Powder, Hydroxyacetophenone, Hydrogenated Polyisobutene, Cellulose Gum, Xanthan Gum, Polyglyceryl-10 Laurate, Ethylhexyl Palmitate, Charcoal Powder, Disodium Edta, Ethylhexylglycerin, Centella Asiatica Extract, Sorbitan Isostearate, Hydrolyzed Gardenia Extract, Hydrolyzed Malt Extract, Hydrolyzed Tricolor Violet Extract, Sodium Hyaluronate, Cotton Fruit Water, Hyaluronic Acid, Hydrolyzed Hyaluronic Acid, Dipropylene Glycol, Corn Kernel Extract, Malt Extract, Bitter Gourd Fruit Extract, Hollyhock Extract, Hibiscus Bark Extract, Bakuchiol, Dimethylisosorbide, Fructan, Glucose, Hydroxypinacolone Retinoate, Caprylic/Capric Triglyceride, Macadamia Seed Oil, Hydrogenated Lecithin, Retinol (0.6ppm), Rapeseed Sterol, Cholesterol, Phytosteryl/Behenyl/Octyldodecyllauroylglutamate, Aluminum/Magnesium Hydroxide Stearate, Pentaerythrityltetra-Di-t-Butylhydroxyhydrocinnamate, Potassium Cetylphosphate, Chitosan, Tris(Tetramethyl Hydroxypiperidinol) Citrate, Asiaticoside, Asiatic Acid, Madecassoside, Madecassic Acid, Propolis Extract, Fragrance","fragrance, alcohol, propylene glycol"
"https://www.hebe.pl/cell-by-cell-zestaw-specjalistyczne-serum-z-peptydami-o-silnym-dzialaniu-przeciwstarzeniowym-w-ampulkach-5x6-ml-1-opak.-71824396.html","Zestaw: specjalistyczne serum z peptydami o silnym działaniu przeciwstarzeniowym w ampułkach",599,"Cell by cell",NA,NA,"Serum, olejki i ampułki","Aqua, Butylene Glycol, 1, 2-Hexanediol, Niacinamide, Glycerin, Ammoni Um Acryloyldimethyltaurate/Vp Copolymer, Bis-Peg-18 Methyl Ether Dimethyl Silane, Sodium Polystyrene Sulfonate, Sodium Polyacrylate, Olive Oil Peg-8 Esters, Chamaec Yparis Obtusa Water, Xanthan Gum, Polysorbate 20, Polysorbate 60, Adenosine, Ethylhe Xylglycerin, Tocopheryl Acetate, Disodium Edta, Sodium Hyaluronate, Glyceryl Acrylate/ Acrylic Acid Copolymer, Fragrance, Leontopodium Alpinum Callus Culture Extract, Capryl Yl Glycol, Centella Asiatica Extract, Copper Tripeptide-1, Acetyl Hexapeptide-8, Palmitoyl Pentapeptide-4, Palmitoyl Tetrapeptide-7, Palmitoyl Tripeptide-1","fragrance"
"https://www.hebe.pl/im-from-maseczka-do-twarzy-z-miodem-120-g-75774629.html","Maseczka do twarzy z miodem",139,"I'm from",NA,NA,"Maseczki","Honey, Caprylic/Capric Triglyceride, Peg-7 Glyceryl Cocoate, Disteardimonium Hectorite, Macadamia Integrifolia Seed Oil, Helianthus Annuus (Sunflower) Seed Oil, Pentylene Glycol, Microcrystalline Wax, Polysorbate 20, Butyrospermum Parkii (Shea) Butter, Beeswax, Tocopheryl Acetate, Argania Spinosa Kernel Extract, Corylus Avellana (Hazel) Seed Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Snail Secretion Filtrate, Water, Bambusa Vulgaris Water, Nelumbo Nucifera Flower Water, Aloe Barbadensis Leaf Water, Propolis Extract, Beta-Glucan, Bee Venom, Citrus Paradisi (Grapefruit) Fruit Extract, Sophora Angustifolia Root Extract, Eugenia Caryophyllus (Clove) Flower Extract, Eucalyptus Globulus Leaf Extract, Punica Granatum Fruit Extract, Bambusa Vulgaris Extract, Butylene Glycol, Glycerin",NA
"https://www.hebe.pl/tenzero-mgielka-do-twarzy-120-ml-000000000000572467.html","Mgiełka do twarzy",59.99,"Tenzero",NA,NA,"Toniki i hydrolaty","Water, Glycerin, Propylene Glycol, Centella Asiatica Extract, Alcohol, Peg-60 Hydrogenated Castor Oil, Sodium Hyaluronate, Butylene Glycol, Carbomer, Triethanolamine, Rosa Damascena Flower Water, Gardenia Florida Flower Extract, Rubus Idaeus (Raspberry) Leaf Extract, Ribes Nigrum (Black Currant) Leaf Extract, Hedera Helix (Ivy) Leaf/Stem Extract, Malus Domestica Fruit Extract, Honey Extract, 1, 2-Hexanediol, Phenoxyethanol, Disodium Edta, Fragrance, Benzyl Benzoate","fragrance, alcohol, propylene glycol"
"https://www.hebe.pl/missha-serum-oczyszczajace-do-twarzy-30-ml-000000000000420757.html","Serum oczyszczające do twarzy",159.99,"Missha",NA,NA,"Serum, esencje i ampułki","Water, Methylpropanediol, Glycerin, Cyclohexasiloxane, Niacinamide, 1, 2-Hexanediol, Nylon-12, Centella Asiatica Extract, Boron Nitride, Pentylene Glycol, Triethylhexanoin, Caprylic/Capric Triglyceride, Polyglyceryl-10 Laurate, Salicylic Acid, Butylene Glycol, Ammonium Acryloyldimethyltaurate/Beheneth-25 Methacrylate Crosspolymer, Xanthan Gum, Lauryl Glucoside, Polyglyceryl-2 Dipolyhydroxystearate, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Sodium Polyacrylate, Tromethamine, Dimethicone, Hydrogenated Lecithin, Cyclopentasiloxane, Adenosine, Ficus Carica (Fig) Fruit Extract, Trideceth-6, Disodium Edta, Lavandula Angustifolia (Lavender) Oil, 4-Terpineol, Ceramide Np, Peg/Ppg-18/18 Dimethicone, Ectoin, Gluconolactone, Panthenol, Glycolic Acid, Cetyl Alcohol, Glycyrrhiza Glabra (Licorice) Root Extract, Asiaticoside, Madecassic Acid, Asiatic Acid, Aloe Barbadensis Leaf Extract, Lactobacillus Ferment Lysate, Camellia Sinensis Leaf Extract, Polygonum Cuspidatum Root Extract, Scutellaria Baicalensis Root Extract, Artemisia Princeps Leaf Extract, Chamomilla Recutita (Matricaria) Flower/Leaf Extract, Chamomilla Recutita (Matricaria) Flower Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Caprylyl Glycol","alcohol"
"https://www.hebe.pl/mizon-pianka-oczyszczajaca-do-twarzy-60-ml-000000000000424357.html","Pianka oczyszczająca do twarzy",31.49,"Mizon",5,3,"Pianki do mycia twarzy","Water, Myristic Acid, Glycerin, Butylene Glycol, Peg-32, Potassium Hydroxide, Lauric Acid, Palmitic Acid, 1, 2-Hexanediol, Stearic Acid, Cocamidopropyl Betaine, Glyceryl Stearate, Sodium Methyl Cocoyl Taurate, Peg-100 Stearate, Polyquaternium-39, Fragrance, Polyquaternium-7, Sodium Chloride, Snail Secretion Filtrate (1, 500 Ppm), Ethylhexylglycerin, Disodium Edta, Sodium Benzoate, Rubus Fruticosus (Blackberry) Fruit Extract, Hydrolyzed Extensin, Propolis Extract, Ethyl Hexanediol, Sambucus Nigra Fruit Extract, Fragaria Chiloensis (Strawberry) Fruit Extract, Tocopherol, Rubus Idaeus (Raspberry) Fruit Extract, Vaccinium Angustifolium (Blueberry) Fruit Extract","fragrance"
"https://www.hebe.pl/orjena-zestaw-kojaca-maska-w-plachcie-10x23-ml-1-opak.-58564032.html","Zestaw: kojąca maska w płachcie",35.91,"Orjena",NA,NA,"Maseczki","Water, Methylpropanediol, Glycereth-26, Butylene Glycol, Polysorbate 20, Betaine, Xanthan Gum, Phenoxyethanol, Carbomer, Triethanolamine, Allantoin, Ethylhexylglycerin, Camellia Sinensis Leaf Extract (1, 000ppm), Disodium Edta, Fragrance, 1, 2-Hexanediol, Hexyl Cinnamal, Limonene.","fragrance"
"https://www.hebe.pl/frudia-rozjasniajaca-maska-do-twarzy-25-ml-000000000000530126.html","Rozjaśniająca maska do twarzy",8.99,"Frudia",5,1,"Maseczki","Water, Butylene Glycol, Caprylic/Capric Triglyceride, Niacinamide, Panthenol, Pentaerythrityl Tetraethylhexanoate, Polysorbate 60, Diglycerin, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Titanium Dioxide, Citrus Unshiu Peel Extract, Sodium Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Polyisobutene, Xanthan Gum, Oleth-10, Hippophae Rhamnoides Oil, Sodium Hyaluronate, Hydrogenated Polyisobutene, Caprylyl/Capryl Glucoside, Silica, Sorbitan Oleate, Triethoxycaprylylsilane, Glycerin, Macadamia Ternifolia Seed Oil, Hydrogenated Lecithin, Brassica Campestris (Rapeseed) Sterols, Cholesterol, Peg-5 Rapeseed Sterol, Ceteth-3, Ceteth-5, Glutathione, Cetyl Phosphate, Sodium Ascorbyl Phosphate, Phytosterols, Anemarrhena Asphodeloides Root Extract, Citrus Aurantifolia (Lime) Fruit Extract, Citrus Aurantium Dulcis (Orange) Fruit Extract, Citrus Limon (Lemon) Fruit Extract, Pyrus Malus (Apple) Fruit Extract, Vitis Vinifera (Grape) Fruit Extract, Disodium Edta, Phenoxyethanol, Chlorphenesin, 1, 2-Hexanediol, Fragrance","fragrance"
"https://www.hebe.pl/purito-kompaktowy-regenerujacy-krem-bb-do-twarzy-13-15-g-000000000000559267.html","Kompaktowy regenerujący krem bb do twarzy 13",169.9,"Purito",NA,NA,"Kremy BB i CC","Water, Titanium Dioxide, Methyl Trimethicone, Caprylic/Capric Triglyceride, Cetyl Ethylhexanoate, Zinc Oxide, Hydrogenated Polyisobutene, Polyglyceryl-3 Polydimethylsiloxyethyl Dimethicone, Phenyl Trimethicone, Silica, Lauryl Polyglyceryl-3 Polydimethylsiloxyethyl Dimethicone, Glycerin, Butylene Glycol, Niacinamide, Sorbitan Sesquioleate, Centella Asiatica Extract (14, 750 Ppm), Diphenyl Dimethicone, Sodium Chloride, Stearalkonium Hectorite, 1, 2-Hexanediol, Aluminum Hydroxide, Polypropylsilsesquioxane, Dextrin Palmitate, Trimethylsiloxysilicate, Sorbitan Isostearate, Triethoxycaprylylsilane, Stearic Acid, Propylene Carbonate, Caprylyl Glycol, Tocopherol, Adenosine, Ethylhexylglycerin, Sodium Hyaluronate, Mica, Iron Oxides (Ci 77492), Iron Oxides (Ci 77491), Iron Oxides (Ci 77499)",NA
"https://www.hebe.pl/mary-may-lagodzaco-ujedrniajaca-maska-na-noc-30-g-57582643.html","Łagodząco-ujędrniająca maska na noc",35.11,"Mary & May",NA,NA,"Maseczki","Purified Water, Denatured Alcohol, Methylpropanediol, 1, 2-Hexanediol, Betaine, Dipropylene Glycol, Gardenia Extract, Burdock Root Extract, Mud Mushroom Extract, Centella Asiatica Extract, Fig Extract, Kava Cover Leaf/Root/Stem Extract, Matricaria Extract, Feverfew Extract, Hydrogenated Lecithin, Sodium Hyaluronate, Port Marigold Flower, Panthenol, Acrylate/C10-30 Alkyl Acrylate Crosspolymer, Glycerin, Tromethamine, Butylene Glycol Lycol, Polyglyceryl-10, Laurate, Dextrin, Sodium Phytate, Ceramide Np, Tocopherol, Acetyl Hexapeptide-8, Acetyl Octapeptide-3, Acetyl Tetrapeptide-2, Oligopeptide-6, Tripeptide-1, Copper Tripeptide-1, Hexapeptide-2, Dipeptide-2, Acetyl Tetrapeptide-3, Acetyl Tripeptide-1, Hexapeptide-9, Tripeptide-2, Nonapeptide-1, Pentapeptide-3, Tripeptide -3, Alanine/Histidine/Lysine Polypeptide Copper Hcl, Dipeptide-4, Acetyl Tetrapeptide-5, Palmitoyl Dipeptide-7, Palmitoyl Hexapeptide-12, Palmitoyl Tripeptide-1, Palmitoyl Tripeptide -5, Palmitoylpentapeptide-4, Dipeptide Diaminobutyroylbenzylamide Diacetate, Palmitoyltetrapeptide-7, Guaiazulene, Fragrance, Ethylhexylglycerin","fragrance, alcohol, propylene glycol"
